season,event_type,start_datetime,start_datetime_est,event_id,opp_team_id,team_id,team_abbr,team_location,team_name,is_home,at_home_venue,minutes,field_goals_made,field_goals_att,field_goals_pct,three_points_made,three_points_att,three_points_pct,two_points_made,two_points_att,two_points_pct,blocked_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,foulouts,points,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,team_tech_fouls,coach_tech_fouls,points_in_paint,pls_min,effective_fg_pct,bench_points,points_in_paint_att,points_in_paint_made,points_in_paint_pct,true_shooting_att,true_shooting_pct,biggest_lead,fouls_drawn,offensive_fouls,efficiency,efficiency_game_score,defensive_rating,offensive_rating,coach_ejections,points_against,possessions,opponent_possessions,team_defensive_rebounds,team_offensive_rebounds,time_leading,defensive_points_per_possession,offensive_points_per_possession,team_fouls,total_rebounds,total_fouls,second_chance_att,second_chance_made,second_chance_pct,fast_break_att,fast_break_made,fast_break_pct,most_unanswered_points,most_unanswered_own_score,most_unanswered_opp_score,defensive3seconds,jumpshots,dunks,layups,tipshots,hooks,bonus,rank
2023,reg,"2023-09-08 23:00:00","2023-09-08 18:00:00",164574,1789,1788,WAS,Washington,Mystics,1,1,200,27,70,38.6,11,31,35.5,16,39,41,1,10,12,83.3,4,28,32,24,7,6,2,3.43,21,0,0,75,12,0,0,15,2,0,0,0,0,24,-5,46.4,19,25,12,48,75.28,49.8,1,15,1,80,56,96.665055582407,95.809913132345,0,80,78.28,82.76,1,1,161,1.02,0.96,0,34,21,3,0,0,7,5,71.4,11,73,75,NULL,50,NULL,20,NULL,NULL,0,NULL
2023,reg,"2023-09-08 23:00:00","2023-09-08 18:00:00",164574,1788,1789,ATL,Atlanta,Dream,0,0,200,25,66,37.9,6,24,25,19,42,45.2,2,24,29,82.8,9,38,47,13,10,4,1,1.3,15,0,0,80,8,11,3,6,10,0,1,0,0,28,5,42.4,13,26,14,53.8,78.76,50.8,13,21,2,92,57.3,95.809913132345,96.665055582407,0,75,82.76,78.28,2,8,2040,0.91,0.97,0,57,15,11,5,45.5,5,4,80,12,73,60,NULL,49,NULL,17,NULL,NULL,1,NULL
2023,reg,"2023-09-09 00:00:00","2023-09-08 19:00:00",164575,1796,1787,CHI,Chicago,Sky,1,1,200,35,75,46.7,11,22,50,24,53,45.3,1,11,14,78.6,9,23,32,25,15,8,2,1.67,17,0,0,92,2,5,0,13,11,0,1,0,0,34,5,54,25,35,17,48.6,81.16,56.7,12,14,0,96,70.6,104.92040520984,105.55300596604,0,87,87.16,82.92,4,7,1436,1,1.06,0,43,17,9,2,22.2,7,1,14.3,7,76,65,NULL,51,NULL,22,NULL,NULL,1,NULL
2023,reg,"2023-09-09 00:00:00","2023-09-08 19:00:00",164575,1787,1796,MIN,Minnesota,Lynx,0,0,200,33,65,50.8,7,19,36.8,26,46,56.5,2,14,18,77.8,7,24,31,24,16,11,1,1.5,14,0,0,87,11,4,1,12,5,1,0,1,0,38,-5,56.2,1,34,19,55.9,72.92,59.7,9,17,2,103,72.1,105.55300596604,104.92040520984,0,92,82.92,87.16,3,2,869,1.11,1.05,1,36,15,6,2,33.3,13,5,38.5,7,62,64,NULL,44,NULL,20,NULL,NULL,1,NULL
2023,reg,"2023-09-09 00:00:00","2023-09-08 19:00:00",164576,1797,1795,DAL,Dallas,Wings,1,1,200,41,69,59.4,8,20,40,33,49,67.3,2,16,21,76.2,9,27,36,30,15,7,5,2,22,0,0,106,22,19,1,21,5,0,0,1,0,60,15,65.2,20,42,30,71.4,78.24,67.7,18,19,2,131,94.2,105.51948051948,124.35476302205,0,91,85.24,86.24,0,5,2364,1.07,1.24,1,41,23,8,7,87.5,12,10,83.3,9,51,33,NULL,33,NULL,36,NULL,NULL,1,NULL
2023,reg,"2023-09-09 00:00:00","2023-09-08 19:00:00",164576,1795,1797,SEA,Seattle,Storm,0,0,200,31,69,44.9,11,25,44,20,44,45.5,5,18,21,85.7,8,16,24,22,16,5,2,1.38,19,0,0,91,16,20,0,16,9,0,0,0,0,32,-15,52.9,21,32,16,50,78.24,58.2,1,22,3,85,62.5,124.35476302205,105.51948051948,0,106,86.24,85.24,3,6,30,1.23,1.06,0,33,19,8,7,87.5,7,6,85.7,10,49,56,NULL,43,NULL,26,NULL,NULL,1,NULL
2023,reg,"2023-09-09 02:00:00","2023-09-08 21:00:00",164577,1794,1792,PHO,Phoenix,Mercury,1,1,200,26,75,34.7,5,18,27.8,21,57,36.8,6,16,18,88.9,8,27,35,13,10,6,0,1.3,14,0,0,73,2,14,0,9,7,0,0,0,0,34,-21,38,23,35,17,48.6,82.92,44,4,15,2,61,43.3,113.03511303511,85.963259538389,0,94,84.92,83.16,2,5,154,1.11,0.86,0,42,14,11,5,45.5,5,1,20,8,73,94,NULL,49,NULL,25,NULL,NULL,1,NULL
2023,reg,"2023-09-09 02:00:00","2023-09-08 21:00:00",164577,1792,1794,LVA,"Las Vegas",Aces,0,0,200,38,70,54.3,6,25,24,32,45,71.1,0,12,14,85.7,3,35,38,25,10,8,6,2.5,15,0,0,94,20,6,0,9,5,0,0,0,0,50,21,58.6,11,34,25,73.5,76.16,61.7,30,14,1,126,85.7,85.963259538389,113.03511303511,0,73,83.16,84.92,3,2,2096,0.88,1.13,0,43,15,3,2,66.7,12,9,75,10,14,8,NULL,45,NULL,24,NULL,NULL,1,NULL
2023,reg,"2023-09-10 17:00:00","2023-09-10 12:00:00",164578,1788,1786,NYL,"New York",Liberty,1,1,200,30,74,40.5,12,37,32.4,18,37,48.6,3,16,16,100,11,25,36,19,10,5,2,1.9,14,0,0,88,7,15,0,15,5,0,0,0,0,28,-2,48.6,18,24,14,58.3,81.04,54.3,8,15,0,94,67.5,113.40725806452,109.94502748626,0,90,80.04,79.36,1,4,976,1.12,1.1,0,41,14,10,5,50,2,2,100,8,10,5,NULL,54,NULL,19,NULL,NULL,1,NULL
2023,reg,"2023-09-10 17:00:00","2023-09-10 12:00:00",164578,1786,1788,WAS,Washington,Mystics,0,0,200,33,66,50,8,22,36.4,25,44,56.8,2,16,19,84.2,7,25,32,21,8,6,3,2.63,15,0,0,90,6,11,4,15,7,1,0,1,1,40,2,56.1,25,28,20,71.4,74.36,60.5,12,14,2,105,77,109.94502748626,113.40725806452,0,88,79.36,80.04,4,3,1193,1.11,1.13,2,39,17,8,5,62.5,5,3,60,9,69,57,NULL,44,NULL,21,NULL,NULL,1,NULL
2023,reg,"2023-09-10 17:00:00","2023-09-10 12:00:00",164579,1795,1789,ATL,Atlanta,Dream,1,1,200,26,68,38.2,6,18,33.3,20,50,40,4,19,26,73.1,7,22,29,17,13,6,3,1.31,18,0,0,77,13,7,0,19,5,0,0,0,0,28,-17,42.6,18,29,14,48.3,79.44,48.5,1,20,2,68,48.3,109.15002322341,90.121722846442,0,94,85.44,86.12,2,3,73,1.1,0.9,0,34,18,5,2,40,4,4,100,8,38,37,NULL,46,NULL,21,NULL,NULL,1,NULL
2023,reg,"2023-09-10 17:00:00","2023-09-10 12:00:00",164579,1789,1795,DAL,Dallas,Wings,0,0,200,33,66,50,5,18,27.8,28,48,58.3,3,23,23,100,6,38,44,26,16,6,4,1.63,20,0,0,94,8,8,0,14,4,0,1,0,0,46,17,53.8,23,38,23,60.5,76.12,61.7,21,18,3,119,79.6,90.121722846442,109.15002322341,0,77,86.12,85.44,1,3,2250,0.89,1.09,0,48,20,8,4,50,7,4,57.1,11,79,60,NULL,32,NULL,33,NULL,NULL,1,NULL
2023,reg,"2023-09-10 17:00:00","2023-09-10 12:00:00",164580,1787,1790,CON,Connecticut,Sun,1,1,225,34,83,41,7,23,30.4,27,60,45,4,16,19,84.2,10,26,36,21,10,9,3,2.1,13,0,0,91,23,12,0,19,8,0,1,0,0,42,-11,45.2,53,43,21,48.8,91.36,49.8,10,20,1,100,70.7,114.40107671602,99.605954465849,0,102,91.36,89.16,1,7,496,1.12,1,0,44,13,14,5,35.7,13,9,69.2,9,89,89,NULL,47,NULL,35,NULL,NULL,1,NULL
2023,reg,"2023-09-10 17:00:00","2023-09-10 12:00:00",164580,1790,1787,CHI,Chicago,Sky,0,0,225,39,72,54.2,12,23,52.2,27,49,55.1,3,12,14,85.7,6,32,38,28,17,6,4,1.65,20,0,0,102,23,5,0,8,5,0,0,0,0,44,11,62.5,34,38,22,57.9,78.16,65.3,13,13,3,116,83.6,99.605954465849,114.40107671602,0,91,89.16,91.36,3,2,2000,1.02,1.14,0,43,20,6,1,16.7,14,11,78.6,13,102,89,NULL,48,NULL,23,NULL,NULL,0,NULL
2023,reg,"2023-09-10 17:00:00","2023-09-10 12:00:00",164581,1796,1791,IND,Indiana,Fever,1,1,200,34,71,47.9,8,20,40,26,51,51,2,11,19,57.9,11,25,36,13,15,13,0,0.87,16,0,0,87,5,20,0,14,14,1,1,0,0,48,15,53.5,13,38,24,63.2,79.36,54.8,15,15,3,85,63.6,88.365243004418,104.36660268714,0,72,83.36,81.48,3,11,2110,0.86,1.04,0,50,16,14,8,57.1,4,2,50,12,87,72,NULL,36,NULL,35,NULL,NULL,1,NULL
2023,reg,"2023-09-10 17:00:00","2023-09-10 12:00:00",164581,1791,1796,MIN,Minnesota,Lynx,0,0,200,27,67,40.3,5,20,25,22,47,46.8,0,13,17,76.5,8,21,29,13,14,5,2,0.93,15,0,0,72,9,11,1,13,10,0,0,2,1,28,-15,44,8,24,14,58.3,74.48,48.3,3,16,0,64,41.7,104.36660268714,88.365243004418,0,87,81.48,83.36,2,8,117,1.07,0.88,3,39,18,10,5,50,6,4,66.7,8,59,61,NULL,49,NULL,18,NULL,NULL,0,NULL
2023,reg,"2023-09-10 19:00:00","2023-09-10 14:00:00",164582,1793,1797,SEA,Seattle,Storm,1,1,200,32,65,49.2,12,22,54.5,20,43,46.5,2,13,15,86.7,5,28,33,25,20,5,3,1.25,19,0,0,89,13,8,1,13,5,0,0,1,0,38,-2,58.5,25,34,19,55.9,71.6,62.2,19,16,1,95,64.4,106.35811126695,101.59817351598,0,91,87.6,85.56,3,2,2190,1.04,1.02,1,38,20,5,3,60,5,5,100,16,19,7,NULL,42,NULL,23,NULL,NULL,0,NULL
2023,reg,"2023-09-10 19:00:00","2023-09-10 14:00:00",164582,1797,1793,LAS,"Los Angeles",Sparks,0,0,200,34,77,44.2,5,18,27.8,29,59,49.2,3,18,24,75,14,24,38,25,12,16,2,2.08,16,0,0,91,14,20,0,27,8,0,0,1,0,54,2,47.4,27,52,27,51.9,87.56,52,4,19,2,111,81.8,101.59817351598,106.35811126695,0,89,85.56,87.6,4,4,162,1.04,1.06,1,46,17,12,7,58.3,9,5,55.6,10,39,45,NULL,42,NULL,32,NULL,NULL,1,NULL
2023,reg,"2023-09-10 19:00:00","2023-09-10 14:00:00",164583,1792,1794,LVA,"Las Vegas",Aces,1,NULL,200,37,70,52.9,14,33,42.4,23,37,62.2,3,12,16,75,10,22,32,22,9,12,3,2.44,11,0,0,100,13,13,0,22,4,0,0,0,0,36,15,62.9,10,28,18,64.3,77.04,64.9,24,12,0,121,93.9,108.08748728382,131.50973172015,0,85,76.04,78.64,0,4,2212,1.12,1.32,0,36,11,11,5,45.5,7,6,85.7,10,53,41,NULL,49,NULL,21,NULL,NULL,0,NULL
2023,reg,"2023-09-10 19:00:00","2023-09-10 14:00:00",164583,1794,1792,PHO,Phoenix,Mercury,0,NULL,200,34,71,47.9,11,26,42.3,23,45,51.1,3,6,6,100,10,22,32,21,14,6,3,1.5,12,0,0,85,6,17,1,13,6,0,0,0,0,36,-15,55.6,15,30,18,60,73.64,57.7,2,11,0,92,66.5,131.50973172015,108.08748728382,0,100,78.64,76.04,1,5,79,1.27,1.08,0,38,12,11,7,63.6,4,3,75,9,68,83,NULL,49,NULL,16,NULL,NULL,1,NULL
2023,reg,"2023-07-29 00:00:00","2023-07-28 19:00:00",164633,1796,1786,NYL,"New York",Liberty,1,1,200,26,72,36.1,10,35,28.6,16,37,43.2,0,21,25,84,11,26,37,20,10,6,3,2,21,0,0,83,12,13,1,18,11,1,0,0,0,24,-5,43.1,5,26,12,46.2,83,50,10,18,0,86,60.6,106.43444605709,100,0,88,83,82.68,3,8,441,1.06,1,0,48,21,10,4,40,10,4,40,14,76,77,NULL,51,NULL,19,NULL,NULL,1,NULL
2023,reg,"2023-07-29 00:00:00","2023-07-28 19:00:00",164633,1786,1796,MIN,Minnesota,Lynx,0,0,200,33,71,46.5,9,22,40.9,24,49,49,3,13,22,59.1,12,28,40,20,14,5,0,1.43,18,0,0,88,10,18,0,7,9,1,0,1,0,40,5,52.8,14,37,20,54.1,80.68,54.5,17,21,3,92,62.5,100,106.43444605709,0,83,82.68,83,3,6,1849,1,1.06,1,49,19,13,7,53.8,8,5,62.5,10,24,17,NULL,39,NULL,31,NULL,NULL,1,NULL
2023,pst,"2023-09-14 00:00:00","2023-09-13 19:00:00",164634,1796,1790,CON,Connecticut,Sun,1,1,200,33,70,47.1,16,30,53.3,17,40,42.5,2,8,12,66.7,7,29,36,28,11,13,2,2.55,14,0,0,90,16,12,2,30,9,0,0,0,0,26,30,58.6,23,26,13,50,75.28,59.8,33,13,1,114,83.6,75.910931174089,110.72834645669,0,60,81.28,79.04,3,6,2226,0.74,1.11,0,45,14,8,4,50,10,6,60,17,90,57,NULL,47,NULL,21,NULL,NULL,0,NULL
2023,pst,"2023-09-14 00:00:00","2023-09-13 19:00:00",164634,1790,1796,MIN,Minnesota,Lynx,0,0,200,21,60,35,5,25,20,16,35,45.7,2,13,16,81.3,7,25,32,13,19,5,2,0.68,13,0,0,60,3,3,0,9,6,0,1,0,0,22,-30,39.2,20,23,11,47.8,67.04,44.7,2,14,1,49,28.9,110.72834645669,75.910931174089,0,90,79.04,81.28,3,3,71,1.14,0.76,0,38,13,5,1,20,7,1,14.3,5,14,16,NULL,45,NULL,14,NULL,NULL,0,NULL
2023,pst,"2023-09-14 02:00:00","2023-09-13 21:00:00",164635,1787,1794,LVA,"Las Vegas",Aces,1,1,200,32,74,43.2,7,22,31.8,25,52,48.1,5,16,17,94.1,5,34,39,20,7,10,7,2.86,8,0,0,87,27,7,1,16,6,0,0,0,0,44,28,48,17,39,22,56.4,81.48,53.4,32,17,0,117,80,73.273720814704,102.98295454546,0,59,84.48,80.52,2,4,2357,0.7,1.03,0,45,8,7,3,42.9,17,10,58.8,11,66,40,NULL,49,NULL,25,NULL,NULL,0,NULL
2023,pst,"2023-09-14 02:00:00","2023-09-13 21:00:00",164635,1794,1787,CHI,Chicago,Sky,0,0,200,24,72,33.3,5,22,22.7,19,50,38,7,6,8,75,9,34,43,14,13,4,5,1.08,17,0,0,59,15,8,1,6,5,1,0,0,0,28,-28,36.8,16,32,14,43.8,75.52,39.1,0,8,1,46,31.4,102.98295454546,73.273720814704,0,87,80.52,84.48,0,5,0,1.08,0.73,0,48,17,9,4,44.4,11,6,54.5,5,20,31,NULL,50,NULL,20,NULL,NULL,0,NULL
2023,pst,"2023-09-16 01:30:00","2023-09-15 20:30:00",164636,1789,1795,DAL,Dallas,Wings,1,1,200,34,70,48.6,7,17,41.2,27,53,50.9,3,19,27,70.4,11,33,44,21,18,12,5,1.17,17,0,0,94,20,16,1,20,13,0,0,0,0,48,12,53.6,14,43,24,55.8,81.88,57.4,12,19,2,113,78.4,90.627763041556,104.58388963062,0,82,89.88,90.48,5,8,402,0.91,1.05,0,57,17,8,5,62.5,15,9,60,11,39,43,NULL,35,NULL,33,NULL,NULL,1,NULL
2023,pst,"2023-09-16 01:30:00","2023-09-15 20:30:00",164636,1795,1789,ATL,Atlanta,Dream,0,0,200,28,76,36.8,13,27,48.1,15,49,30.6,5,13,17,76.5,9,23,32,18,16,10,3,1.13,19,0,0,82,14,13,0,24,7,0,0,0,0,24,-12,45.4,7,33,12,36.4,83.48,49.1,20,17,2,70,52.7,104.58388963062,90.627763041556,0,94,90.48,89.88,2,5,1717,1.04,0.91,0,39,19,9,5,55.6,9,5,55.6,8,41,21,NULL,50,NULL,25,NULL,NULL,1,NULL
2023,pst,"2023-09-17 17:00:00","2023-09-17 12:00:00",164637,1796,1790,CON,Connecticut,Sun,1,1,200,28,64,43.8,7,20,35,21,44,47.7,1,12,14,85.7,6,24,30,18,10,3,4,1.8,10,0,0,75,5,5,1,6,7,0,0,0,0,32,-7,49.2,9,31,16,51.6,70.16,53.4,1,16,0,87,56.4,110.21505376344,99.787120808941,0,82,75.16,74.4,3,4,163,1.09,1,0,37,10,3,1,33.3,4,2,50,14,63,65,NULL,36,NULL,28,NULL,NULL,1,NULL
2023,pst,"2023-09-17 17:00:00","2023-09-17 12:00:00",164637,1790,1796,MIN,Minnesota,Lynx,0,0,200,33,69,47.8,9,24,37.5,24,45,53.3,4,7,10,70,8,27,35,22,7,7,1,3.14,16,0,0,82,2,15,2,20,5,0,0,0,0,42,7,54.3,12,36,21,58.3,73.4,55.9,16,10,0,91,69.1,99.787120808941,110.21505376344,0,75,74.4,75.16,1,4,2208,1.01,1.1,0,40,16,9,6,66.7,1,1,100,12,63,48,NULL,43,NULL,25,NULL,NULL,0,NULL
2023,pst,"2023-09-17 19:00:00","2023-09-17 14:00:00",164638,1787,1794,LVA,"Las Vegas",Aces,1,1,200,32,77,41.6,7,21,33.3,25,56,44.6,7,21,23,91.3,15,31,46,20,8,12,4,2.5,14,0,0,92,16,15,2,15,5,0,0,0,0,42,22,46.1,18,41,21,51.2,87.12,52.8,28,19,1,117,85.1,84.745762711864,112.03117389187,0,70,82.12,82.6,2,3,2306,0.85,1.12,0,51,14,12,5,41.7,12,6,50,14,85,62,NULL,41,NULL,34,NULL,NULL,1,NULL
2023,pst,"2023-09-17 19:00:00","2023-09-17 14:00:00",164638,1794,1787,CHI,Chicago,Sky,0,0,200,25,65,38.5,7,21,33.3,18,44,40.9,4,13,15,86.7,7,25,32,15,15,4,7,1,19,0,0,70,9,6,3,9,6,0,0,0,0,24,-22,43.8,24,27,12,44.4,71.6,48.9,0,14,0,62,42.9,112.03117389187,84.745762711864,0,92,82.6,82.12,4,2,0,1.11,0.85,0,38,19,6,2,33.3,11,4,36.4,12,53,69,NULL,50,NULL,13,NULL,NULL,1,NULL
2023,pst,"2023-09-20 01:00:00","2023-09-19 20:00:00",164639,1789,1795,DAL,Dallas,Wings,1,1,200,41,78,52.6,7,21,33.3,34,57,59.6,4,12,14,85.7,12,29,41,22,13,9,7,1.69,14,0,0,101,14,18,0,25,8,0,0,0,0,54,27,57.1,35,43,27,62.8,84.16,60,27,13,1,123,89.8,83.220872694557,118.60028182245,0,74,85.16,88.92,5,3,1941,0.87,1.19,0,49,14,12,8,66.7,9,6,66.7,11,48,31,NULL,41,NULL,36,NULL,NULL,1,NULL
2023,pst,"2023-09-20 01:00:00","2023-09-19 20:00:00",164639,1795,1789,ATL,Atlanta,Dream,0,0,200,28,68,41.2,7,20,35,21,48,43.8,7,11,18,61.1,5,23,28,14,16,5,4,0.88,13,0,0,74,4,7,2,5,9,0,0,0,0,34,-27,46.3,12,38,17,44.7,75.92,48.7,3,14,2,56,41.6,118.60028182245,83.220872694557,0,101,88.92,85.16,1,8,119,1.14,0.83,0,37,13,7,2,28.6,8,2,25,6,59,75,NULL,38,NULL,30,NULL,NULL,1,NULL
2023,pst,"2023-09-21 00:00:00","2023-09-20 19:00:00",164641,1790,1796,MIN,Minnesota,Lynx,1,1,200,26,60,43.3,8,22,36.4,18,38,47.4,5,15,19,78.9,6,21,27,16,10,6,3,1.6,16,0,0,75,7,4,0,7,5,0,0,0,0,28,-15,50,18,31,14,45.2,68.36,54.9,0,14,1,72,55.2,121.35922330097,103.64842454395,0,90,72.36,74.16,3,2,0,1.24,1.04,0,32,16,5,2,40,4,1,25,8,25,26,NULL,49,NULL,11,NULL,NULL,1,NULL
2023,pst,"2023-09-21 00:00:00","2023-09-20 19:00:00",164641,1796,1790,CON,Connecticut,Sun,0,0,200,36,65,55.4,9,20,45,27,45,60,3,9,14,64.3,7,28,35,24,8,7,5,3,14,0,0,90,16,5,2,14,5,0,0,0,0,40,15,62.3,20,31,20,64.5,71.16,63.2,19,16,0,118,83.9,103.64842454395,121.35922330097,0,75,74.16,72.36,2,3,2344,1.01,1.21,0,40,14,5,2,40,6,5,83.3,14,20,6,NULL,40,NULL,19,NULL,NULL,1,NULL
2023,pst,"2023-09-15 23:30:00","2023-09-15 18:30:00",164643,1788,1786,NYL,"New York",Liberty,1,1,200,33,75,44,12,34,35.3,21,41,51.2,2,12,14,85.7,14,29,43,18,10,6,9,1.8,12,0,0,90,9,19,0,9,8,0,0,0,0,40,15,52,5,39,20,51.3,81.16,55.4,15,15,1,113,78.5,100.96930533118,116.64074650078,0,75,77.16,74.28,3,5,1342,0.97,1.17,0,51,12,14,7,50,8,3,37.5,7,30,29,NULL,49,NULL,26,NULL,NULL,1,NULL
2023,pst,"2023-09-15 23:30:00","2023-09-15 18:30:00",164643,1786,1788,WAS,Washington,Mystics,0,0,200,31,75,41.3,5,22,22.7,26,53,49.1,9,8,12,66.7,13,24,37,24,7,8,2,3.43,15,0,0,75,12,10,0,11,4,0,0,0,0,42,-15,44.7,9,42,21,50,80.28,46.7,6,12,0,79,62.8,116.64074650078,100.96930533118,0,90,74.28,77.16,1,3,935,1.21,1.01,0,41,15,10,4,40,7,5,71.4,8,65,71,NULL,43,NULL,32,NULL,NULL,1,NULL
2023,pst,"2023-09-19 23:00:00","2023-09-19 18:00:00",164644,1788,1786,NYL,"New York",Liberty,1,1,225,34,81,42,4,23,17.4,30,58,51.7,7,18,21,85.7,11,30,41,21,13,8,7,1.62,17,0,0,90,7,12,2,18,11,0,1,0,0,52,5,44.4,6,43,26,60.5,90.24,49.9,11,25,2,104,70.2,91.358555460017,95.500848896435,0,85,94.24,93.04,4,7,1775,0.9,0.96,0,52,17,11,4,36.4,4,3,75,9,74,71,NULL,51,NULL,30,NULL,NULL,1,NULL
2023,pst,"2023-09-19 23:00:00","2023-09-19 18:00:00",164644,1786,1788,WAS,Washington,Mystics,0,0,225,32,80,40,8,26,30.8,24,54,44.4,7,13,16,81.3,9,29,38,20,14,8,7,1.43,25,0,0,85,8,13,1,16,11,0,1,0,0,42,-5,45,4,43,21,48.8,87.04,48.8,7,17,1,77,58.5,95.500848896435,91.358555460017,0,90,93.04,94.24,3,8,643,0.97,0.91,0,49,25,8,3,37.5,6,3,50,7,69,63,NULL,52,NULL,27,NULL,NULL,1,NULL
2023,pst,"2023-09-24 21:00:00","2023-09-24 16:00:00",164646,1795,1794,LVA,"Las Vegas",Aces,1,1,200,37,69,53.6,10,23,43.5,27,46,58.7,3,13,13,100,10,26,36,18,16,9,7,1.13,14,0,0,97,17,14,0,21,4,0,0,0,0,46,14,60.9,4,35,23,65.7,74.72,64.9,20,13,1,115,83.2,102.57043994068,120.16848364717,0,83,80.72,80.92,2,2,2269,1.03,1.2,0,40,14,9,6,66.7,9,7,77.8,9,86,66,NULL,43,NULL,26,NULL,NULL,1,NULL
2023,pst,"2023-09-24 21:00:00","2023-09-24 16:00:00",164646,1794,1795,DAL,Dallas,Wings,0,0,200,31,71,43.7,9,21,42.9,22,50,44,7,12,18,66.7,10,19,29,21,12,10,3,1.75,13,0,0,83,10,11,0,14,9,0,0,0,0,40,-14,50,27,41,20,48.8,78.92,52.6,1,14,0,82,65.6,120.16848364717,102.57043994068,0,97,80.92,80.72,1,8,91,1.2,1.03,0,38,13,9,5,55.6,5,3,60,7,17,16,NULL,37,NULL,30,NULL,NULL,1,NULL
2023,pst,"2023-09-27 02:00:00","2023-09-26 21:00:00",164647,1795,1794,LVA,"Las Vegas",Aces,1,1,200,30,65,46.2,9,24,37.5,21,41,51.2,6,22,25,88,8,31,39,17,12,5,6,1.42,16,0,0,91,12,14,0,8,6,0,0,0,0,30,7,53.1,3,31,15,48.4,76,59.9,14,14,2,100,73.9,102.79001468429,113.75,0,84,80,81.72,0,6,2273,1.05,1.14,0,45,16,9,5,55.6,7,4,57.1,6,23,14,NULL,43,NULL,21,NULL,NULL,1,NULL
2023,pst,"2023-09-27 02:00:00","2023-09-26 21:00:00",164647,1794,1795,DAL,Dallas,Wings,0,0,200,33,88,37.5,10,26,38.5,23,62,37.1,6,8,13,61.5,21,19,40,19,8,7,6,2.38,14,0,0,84,11,19,1,4,13,0,0,0,0,42,-7,43.2,11,50,21,42,93.72,44.8,0,16,0,84,64.9,113.75,102.79001468429,0,91,81.72,80,5,8,0,1.11,1.03,0,53,14,19,9,47.4,8,5,62.5,9,68,73,NULL,48,NULL,37,NULL,NULL,1,NULL
2023,pst,"2023-09-30 01:30:00","2023-09-29 20:30:00",164648,1794,1795,DAL,Dallas,Wings,1,1,200,24,76,31.6,6,28,21.4,18,48,37.5,4,7,15,46.7,11,30,41,14,12,9,4,1.17,15,0,0,61,12,18,1,15,12,0,0,0,0,30,-3,35.5,12,41,15,36.6,82.6,36.9,8,12,1,50,34.5,79.840319361277,72.10401891253,0,64,84.6,80.16,0,12,1199,0.76,0.72,0,53,15,10,7,70,8,4,50,10,18,15,NULL,53,NULL,22,NULL,NULL,1,NULL
2023,pst,"2023-09-30 01:30:00","2023-09-29 20:30:00",164648,1795,1794,LVA,"Las Vegas",Aces,0,0,200,24,59,40.7,6,19,31.6,18,40,45,4,10,14,71.4,5,34,39,16,19,6,4,0.84,12,0,0,64,7,8,1,2,7,0,0,0,0,24,3,45.8,10,30,12,40,65.16,49.1,7,15,2,70,40.6,72.10401891253,79.840319361277,0,61,80.16,84.6,3,4,924,0.76,0.8,0,46,12,3,3,100,7,3,42.9,11,64,61,NULL,38,NULL,21,NULL,NULL,1,NULL
2023,pst,"2023-09-24 17:00:00","2023-09-24 12:00:00",164651,1790,1786,NYL,"New York",Liberty,1,1,200,23,68,33.8,8,27,29.6,15,41,36.6,7,9,12,75,12,18,30,17,14,4,6,1.21,10,0,0,63,0,12,0,6,12,0,0,0,0,22,-15,39.7,8,29,11,37.9,73.28,43,3,14,1,55,39.3,104.83870967742,83.687566418703,0,78,75.28,74.4,3,9,131,1.04,0.84,0,42,10,17,5,29.4,2,0,0,6,48,53,NULL,48,NULL,19,NULL,NULL,0,NULL
2023,pst,"2023-09-24 17:00:00","2023-09-24 12:00:00",164651,1786,1790,CON,Connecticut,Sun,0,0,200,31,69,44.9,8,24,33.3,23,45,51.1,6,8,10,80,12,23,35,20,8,7,7,2.5,14,0,0,78,7,6,5,13,11,0,1,0,0,34,15,50.7,8,30,17,56.7,73.4,53.1,16,10,1,88,68.9,83.687566418703,104.83870967742,0,63,74.4,75.28,4,7,2090,0.85,1.05,0,46,14,11,2,18.2,6,3,50,9,46,40,NULL,42,NULL,26,NULL,NULL,0,NULL
2023,pst,"2023-09-27 00:00:00","2023-09-26 19:00:00",164652,1790,1786,NYL,"New York",Liberty,1,1,200,29,65,44.6,10,26,38.5,19,39,48.7,2,16,16,100,8,29,37,19,12,5,9,1.58,15,0,0,84,16,7,2,17,5,0,0,0,0,32,7,52.3,2,32,16,50,72.04,58.3,10,15,3,104,71,96.346346346346,107.63710917478,0,77,78.04,79.92,2,3,1512,0.99,1.08,0,42,15,7,3,42.9,8,6,75,11,56,47,NULL,39,NULL,26,NULL,NULL,1,NULL
