season,event_type,start_datetime,start_datetime_est,event_id,opp_team_id,team_id,is_home,player_id,player_name,played,starter,position,primary_position,minutes,field_goals_made,field_goals_att,field_goals_pct,three_points_made,three_points_att,three_points_pct,two_points_made,two_points_att,two_points_pct,blocked_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,assists_turnover_ratio,personal_fouls,tech_fouls,flagrant_fouls,pls_min,points,double_double,triple_double,effective_fg_pct,efficiency,efficiency_game_score,points_in_paint,points_in_paint_att,points_in_paint_made,points_in_paint_pct,true_shooting_att,true_shooting_pct,fouls_drawn,offensive_fouls,points_off_turnovers,second_chance_pts,fast_break_pts,fast_break_att,fast_break_made,fast_break_pct,coach_ejections,minus,plus,defensive_rebounds_pct,offensive_rebounds_pct,rebounds_pct,steals_pct,turnovers_pct,coach_tech_fouls,second_chance_att,second_chance_made,second_chance_pct,defensive_rating,offensive_rating,fouled_out,ejected,not_playing_reason,not_playing_description,height_inches,weight_lbs,bmi,age,experience_year,draft_number
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164458,1786,1791,1,56824,"Kelsey Mitchell",1,1,G,SG,28.866666666667,5,12,41.7,1,6,16.7,4,6,66.7,0,5,5,100,0,1,1,4,2,0,0,2,1,0,0,-13,16,0,0,45.8,13,10.3,6,3,3,100,14.2,56.3,2,0,2,0,0,1,0,0,0,70,57,3.8971161340608,0,1.7917775329015,0,12.345679012346,0,0,0,0,105.1679508592,106.61598225767,NULL,NULL,NULL,NULL,68,160,24.325259515570938,27.6822,5,2
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164458,1786,1791,1,80236,"Grace Berger",1,0,G,NA,36.2,5,16,31.3,1,3,33.3,4,13,30.8,0,4,6,66.7,0,7,7,4,1,3,0,4,4,0,0,1,15,0,0,34.4,15,10.3,2,5,1,20,18.64,40.2,4,0,1,0,3,2,0,0,0,66,67,21.754644443933,0,10.002135376521,3.7838551328733,5.091649694501,0,0,0,0,91.662269709246,86.131451956924,NULL,NULL,NULL,NULL,72,160,21.697530864197528,24.1233,0,7
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164458,1786,1791,1,80240,"Victaria Saxton",1,0,F,NA,2.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1.7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,50,0,0,0,0,106.16304898684,0,NULL,NULL,NULL,NULL,74,181,23.236486486486488,23.6849,0,25
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164458,1786,1791,1,56822,"Victoria Vivians",1,1,F,PF,37.9,1,9,11.1,1,6,16.7,0,3,0,0,0,0,0,1,8,9,2,3,3,0,0.67,3,0,0,-12,3,0,0,16.7,4,0.4,0,1,0,0,9,16.7,1,0,0,0,0,0,0,0,0,87,75,23.746701846966,2.5262448773368,12.282776817396,3.6140475619367,25,0,0,0,0,91.594182429246,38.004073001699,NULL,NULL,NULL,NULL,73,183,24.141302308125354,28.6685,5,8
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164458,1791,1786,0,56756,"Courtney Vandersloot",1,1,G,PG,37.766666666667,3,9,33.3,0,3,0,3,6,50,0,0,0,0,1,4,5,12,5,2,1,2.4,5,0,0,8,6,0,0,33.3,12,6.9,4,5,2,40,9,33.3,2,0,4,0,0,0,0,0,0,71,79,10.14034138586,2.9787252820963,6.8476443266582,2.4506172621113,35.714285714286,0,0,0,0,90.186466601377,83.769133847432,NULL,NULL,NULL,NULL,68,137,20.828503460207614,34.4438,12,3
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164458,1791,1786,0,56950,"Epiphanny Prince",0,0,G,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"DNP – Coach's Decision",NULL,69,179,26.430791850451584,35.5233,13,4
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164458,1791,1786,0,56943,"Breanna Stewart",1,1,F,PF,40.633333333333,4,15,26.7,2,5,40,2,10,20,0,8,8,100,0,10,10,3,1,2,0,3,1,0,0,11,18,1,0,33.3,27,14.8,4,5,2,40,18.52,48.6,7,0,2,0,0,2,0,0,0,80,91,23.563087986316,0,12.729484314447,2.2777974811947,5.1229508196721,0,0,0,0,88.957924020511,104.73710370357,NULL,NULL,NULL,NULL,76,170,20.69078947368421,28.8932,7,1
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164458,1791,1786,0,56804,"Jonquel Jones",1,1,C,C,21.266666666667,5,8,62.5,2,4,50,3,4,75,0,0,0,0,2,5,7,2,2,1,1,1,4,0,0,0,12,0,0,75,16,10.8,4,2,2,100,8,75,2,2,2,2,0,0,0,0,0,44,44,22.510504902288,10.579937304075,17.025186466328,2.1760463397933,20,0,1,1,100,86.330509426812,113.02570744716,NULL,NULL,NULL,NULL,78,215,24.843030900723207,29.5342,7,6
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164458,1791,1786,0,57263,"Marine Johannes",1,0,G,NA,16.083333333333,0,5,0,0,4,0,0,1,0,0,0,0,0,0,2,2,3,1,0,0,3,2,0,0,-1,0,0,0,0,-3,-2.6,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,34,33,11.906074302723,0,6.4320171520457,0,16.666666666667,0,0,0,0,96.62490117518,31.916783448423,NULL,NULL,NULL,NULL,70,134,19.22489795918367,28.4904,4,NULL
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164458,1791,1786,0,56740,"Han Xu",0,0,C,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"NWT – Rest",NULL,82,193,20.178316478286735,23.7123,4,14
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164458,1791,1786,0,56728,"Sabrina Ionescu",1,1,G,SG,36.15,9,18,50,7,14,50,2,4,50,0,9,9,100,1,5,6,5,2,0,0,2.5,2,0,0,9,34,0,0,69.4,37,27.9,4,4,2,50,21.96,77.4,5,0,2,4,6,2,2,100,0,69,78,13.243121841332,3.1121336327129,8.5851962281735,0,8.347245409015,0,1,1,100,96.38383657213,142.02317631671,NULL,NULL,NULL,NULL,71,165,23.01031541360841,25.6137,3,1
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164458,1791,1786,0,56738,"Jocelyn Willoughby",1,0,F-G,NA,7.85,1,1,100,0,0,0,1,1,100,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,-8,2,0,0,100,4,2.3,0,0,0,0,1,100,1,0,0,0,0,0,0,0,0,16,8,12.196774630709,14.331210191083,13.178124313639,0,0,0,0,0,0,96.547726084494,213.2231333797,NULL,NULL,NULL,NULL,72,180,24.409722222222225,25.3151,3,10
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164458,1791,1786,0,56730,"Betnijah Laney-Hamilton",1,1,F,SF,33.9,4,9,44.4,1,3,33.3,3,6,50,0,1,3,33.3,0,4,4,1,2,1,0,0.5,1,0,0,17,10,0,0,50,9,5,4,4,2,50,10.32,48.4,3,0,6,3,3,2,1,50,0,57,74,11.297307475052,0,6.1031431187061,1.3651106831742,16.233766233766,0,1,1,100,93.985573896511,78.152588095819,NULL,NULL,NULL,NULL,72,166,22.51118827160494,29.7205,8,17
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164458,1791,1786,0,56905,"Kayla Thornton",1,0,F,NA,15.666666666667,3,6,50,0,2,0,3,4,75,0,0,0,0,2,2,4,1,2,1,0,0.5,2,0,0,2,6,0,0,50,5,3.9,4,3,2,66.7,6,50,0,2,0,2,0,0,0,0,0,32,34,12.222725215029,14.36170212766,13.206162876009,2.9538671591237,25,0,2,1,50,90.217276319289,83.706103433542,NULL,NULL,NULL,NULL,73,190,25.064740101332333,30.7452,8,NULL
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164458,1791,1786,0,56726,"Nyara Sabally",1,0,F,NA,15.683333333333,2,3,66.7,0,1,0,2,2,100,0,3,4,75,1,6,7,0,4,0,2,0,4,0,0,2,7,0,0,66.7,8,3.6,4,2,2,100,4.76,73.5,2,1,0,0,0,0,0,0,0,32,34,36.629208402107,7.173219978746,23.086225218953,0,45.662100456621,0,0,0,0,82.411626413658,76.139656231308,NULL,NULL,NULL,NULL,77,204,24.188227357058526,23.3890,0,5
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164458,1791,1786,0,56734,"Stefanie Dolson",0,0,C,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"DND - Injury/Illness","Right Ankle",77,235,27.863889357395852,31.5288,9,6
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164459,1790,1787,1,56759,"Rebekah Gardner",0,0,G,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"NWT - Injury/Illness",Foot,73,NULL,NULL,33.0301,1,NULL
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164459,1790,1787,1,56898,"Isabelle Harrison",0,0,F,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"NWT - Injury/Illness",Knee,75,183,22.87093333333333,29.8082,7,12
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164459,1790,1787,1,56778,"Elizabeth Williams",1,1,C,C,35.216666666667,6,9,66.7,0,0,0,6,9,66.7,0,4,6,66.7,4,4,8,1,4,2,5,0.25,2,0,0,-12,16,0,0,66.7,26,16.7,12,9,6,66.7,11.64,68.7,5,1,5,0,1,0,0,0,0,77,65,14.198024581513,15.666785745118,14.896288085522,2.8581831064949,25.575447570332,0,1,0,0,99.332911445358,106.20194205951,NULL,NULL,NULL,NULL,75,200,24.995555555555555,30.0712,8,4
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164459,1790,1787,1,57149,"Courtney Williams",1,1,G,SG,32.433333333333,2,10,20,0,2,0,2,8,25,0,2,3,66.7,0,8,8,6,1,2,0,6,3,0,0,-11,6,0,0,20,10,5.8,4,5,2,40,11.32,26.5,1,0,2,4,0,1,0,0,0,66,55,30.832476875642,0,16.174414098698,3.1034199170249,8.1168831168831,0,1,1,100,103.11778531136,78.805461450898,NULL,NULL,NULL,NULL,68,139,21.132569204152247,29.1890,7,8
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164459,1790,1787,1,80224,"Robyn Parks",1,0,F,NA,0.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.83257851471,0,NULL,NULL,NULL,NULL,72,NULL,NULL,31.0000,9,NULL
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164459,1790,1787,1,56749,"Kahleah Copper",1,1,F,SF,36.516666666667,8,19,42.1,5,9,55.6,3,10,30,0,1,2,50,0,3,3,4,2,0,0,2,2,0,0,-10,22,0,0,55.3,14,12.4,4,5,2,40,19.88,55.3,1,0,2,3,7,3,3,100,0,77,67,10.269283432223,0,5.3871650791988,0,9.1407678244973,0,1,1,100,114.24544757667,105.11975200834,NULL,NULL,NULL,NULL,73,165,21.76674798273597,28.8904,7,7
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164459,1790,1787,1,56752,"Ruthy Hebard",1,0,F,NA,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,116.83257851471,0,NULL,NULL,NULL,NULL,76,190,23.125,25.2219,3,8
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164459,1790,1787,1,56833,"Alanna Smith",1,1,F,PF,23.116666666667,2,6,33.3,0,1,0,2,5,40,0,2,2,100,2,2,4,0,3,0,1,0,3,0,0,-12,6,0,0,33.3,3,1.1,4,5,2,40,6.88,43.6,2,1,2,6,0,0,0,0,0,44,32,10.814552061254,11.933298826211,11.346415277381,0,30.364372469636,0,3,2,66.7,111.12524013129,70.336711205508,NULL,NULL,NULL,NULL,76,180,21.907894736842106,26.8521,4,8
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164459,1790,1787,1,56902,"Marina Mabrey",1,1,G,PG,31.766666666667,2,7,28.6,1,2,50,1,5,20,1,4,4,100,1,5,6,3,2,1,0,1.5,4,0,0,1,9,0,0,35.7,9,6.6,2,3,1,33.3,8.76,51.4,2,0,2,0,3,3,1,33.3,0,58,59,19.674711437566,4.3420052827731,12.385392118074,1.5842747005589,18.587360594795,0,1,0,0,108.43002254679,102.42427702811,NULL,NULL,NULL,NULL,71,170,23.70759769886927,26.8411,4,19
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164459,1790,1787,1,56727,"Sika Kone",0,0,F,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"DNP – Coach's Decision",NULL,75,180,22.496000000000002,21.0110,1,29
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164459,1790,1787,1,56747,"Dana Evans",1,0,G,NA,23.133333333333,3,7,42.9,1,4,25,2,3,66.7,0,1,1,100,0,2,2,4,3,1,0,1.33,1,0,0,-10,8,0,0,50,9,5.3,4,3,2,66.7,7.44,53.8,2,0,0,0,3,1,1,100,0,58,48,10.806916426513,0,5.6692020598101,2.1755241925542,28.735632183908,0,0,0,0,109.6851010371,88.918324105366,NULL,NULL,NULL,NULL,66,145,23.401056014692376,24.9616,2,13
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164459,1790,1787,1,80263,"Taylor Soule",0,0,F,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"DNP – Coach's Decision",NULL,71,186,25.938901011704026,23.5315,0,28
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164459,1790,1787,1,56908,"Morgan Bertsch",1,0,F,NA,16.533333333333,2,4,50,1,2,50,1,2,50,0,0,0,0,0,0,0,1,1,0,1,1,2,0,0,-8,5,0,0,62.5,3,2.6,0,1,0,0,4,62.5,1,1,0,0,2,1,1,100,0,40,32,0,0,0,0,20,0,0,0,0,112.51875501542,97.895296505129,NULL,NULL,NULL,NULL,76,173,21.05592105263158,26.2438,0,29
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164459,1787,1790,0,56799,"Natisha Hiedeman",1,1,G,PG,5.7833333333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,100.95239098576,56.055710681723,NULL,NULL,NULL,NULL,68,135,20.524437716262977,26.4329,4,18
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164459,1787,1790,0,80243,"Liz Dixon",0,0,F,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"DNP – Coach's Decision",NULL,77,195,23.12109967954124,22.7973,0,NULL
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164459,1787,1790,0,56907,"Tyasha Harris",1,0,G,NA,34.216666666667,3,6,50,0,0,0,3,6,50,1,0,2,0,0,3,3,8,4,2,0,2,3,0,0,11,6,0,0,50,7,5.5,4,3,2,66.7,6.88,43.6,1,0,4,0,2,1,1,100,0,63,74,12.093320120261,0,5.7492833358619,2.8893251234765,36.764705882353,0,0,0,0,90.853913204036,80.647557393108,NULL,NULL,NULL,NULL,70,152,21.80734693877551,25.2137,3,7
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164459,1787,1790,0,56813,"DiJonai Carrington",1,0,G-F,NA,25.733333333333,5,12,41.7,0,2,0,5,10,50,4,1,2,50,2,2,4,1,0,1,0,0,3,0,0,20,11,0,0,41.7,3,6.7,10,10,5,50,12.88,42.7,1,0,2,2,1,1,0,0,0,44,64,10.720028586743,9.7150259067358,10.192814066083,1.9209146627258,0,0,2,1,50,93.362326586096,99.211958380966,NULL,NULL,NULL,NULL,71,175,24.404879984130133,25.5233,2,20
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164459,1787,1790,0,56872,"Olivia Nelson-Ododa",1,0,C,NA,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,-6,0,0,0,0,-1,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,35.826242722794,0,17.032148179689,0,100,0,0,0,0,91.49020531576,0,NULL,NULL,NULL,NULL,77,173,20.5125653567212,22.9151,1,19
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164459,1787,1790,0,56803,"Alyssa Thomas",1,1,F,PF,38.266666666667,8,13,61.5,0,0,0,8,13,61.5,1,3,6,50,2,5,7,10,2,0,0,5,2,0,0,13,19,1,0,61.5,27,19,10,10,5,50,15.64,60.7,4,0,5,0,5,1,1,100,0,68,81,18.022347711162,6.5331010452962,11.995201919232,0,11.337868480726,0,1,0,0,96.04141079883,127.81931689556,NULL,NULL,NULL,NULL,74,190,24.39189189189189,31.2685,9,4
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164459,1787,1790,0,56814,"Brionna Jones",0,0,F,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"NWT - Injury/Illness",Achilles,75,210,26.245333333333335,27.5836,6,8
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164459,1787,1790,0,56736,"Rebecca Allen",1,1,F,SF,21.083333333333,2,5,40,0,2,0,2,3,66.7,0,1,1,100,0,1,1,0,1,2,0,0,2,0,0,1,5,0,0,40,3,2.8,4,3,2,66.7,5.44,46,1,0,2,0,0,0,0,0,0,39,40,6.5421834537277,0,3.1102183632476,4.6891576905117,15.527950310559,0,0,0,0,88.156144285232,78.635868527786,NULL,NULL,NULL,NULL,74,162,20.7972972972973,30.6986,8,NULL
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164459,1787,1790,0,56796,"Tiffany Hayes",1,1,G,SG,33.183333333333,8,15,53.3,4,8,50,4,7,57.1,0,2,3,66.7,4,3,7,4,1,2,0,4,2,0,0,3,22,0,0,66.7,32,21,6,6,3,50,16.32,67.4,8,0,8,5,0,2,0,0,0,61,64,12.469907688045,15.067805123054,13.832739129361,2.9792990851317,5.7736720554272,0,4,2,50,90.626533700121,136.13545497749,NULL,NULL,NULL,NULL,70,155,22.237755102040815,33.8301,11,14
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164459,1787,1790,0,80231,"Leigha Brown",1,0,G,NA,1.7333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,-1,0,0,0,0,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,79.575596816976,0,37.831021437579,0,0,0,0,0,0,78.268180217084,217.64705882353,NULL,NULL,NULL,NULL,73,165,21.76674798273597,23.0082,0,15
2023,reg,"2023-07-12 16:00:00","2023-07-12 11:00:00",164459,1787,1790,0,56810,"DeWanna Bonner",1,1,C,C,36.15,8,17,47.1,2,7,28.6,6,10,60,1,3,3,100,0,6,6,1,0,0,1,0,1,0,0,18,21,0,0,52.9,20,15.1,12,8,6,75,18.32,57.3,2,0,5,0,6,3,3,100,0,59,77,22.893117756474,0,10.883613359635,0,0,0,2,0,0,93.23880938091,118.98436483762,NULL,NULL,NULL,NULL,76,143,17.404605263157894,35.9151,14,5
2023,reg,"2023-07-12 17:00:00","2023-07-12 12:00:00",164460,1795,1796,1,80262,"Diamond Miller",1,1,F,SF,23.633333333333,4,12,33.3,0,2,0,4,10,40,3,1,1,100,1,1,2,0,2,0,0,0,2,0,0,-22,9,0,0,33.3,-3,0.4,0,4,0,0,12.44,36.2,1,0,0,0,2,1,1,100,0,59,37,5.6417489421721,4.1281089820771,4.7676751623989,0,13.850415512465,0,0,0,0,137.56609473897,67.676225459869,NULL,NULL,NULL,NULL,75,168,20.996266666666667,22.4274,0,2
2023,reg,"2023-07-12 17:00:00","2023-07-12 12:00:00",164460,1795,1796,1,56918,"Jessica Shepard",0,0,F,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"DND - Injury/Illness",Illness,76,186,22.63815789473684,26.8493,4,16
2023,reg,"2023-07-12 17:00:00","2023-07-12 12:00:00",164460,1795,1796,1,56926,"Kayla McBride",1,1,G,SG,16.316666666667,3,9,33.3,1,5,20,2,4,50,0,3,5,60,0,0,0,0,1,1,0,0,2,0,0,-23,10,0,0,38.9,3,3.3,0,0,0,0,11.2,44.6,3,0,1,0,1,0,0,0,0,49,26,0,0,0,2.9765433501293,8.1967213114754,0,1,0,0,132.37919632488,86.259960324719,NULL,NULL,NULL,NULL,71,187,26.0783574687562,31.0658,9,3
2023,reg,"2023-07-12 17:00:00","2023-07-12 12:00:00",164460,1795,1796,1,56922,"Aerial Powers",0,0,F-G,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"DND - Injury/Illness","Left Ankle",71,170,23.70759769886927,29.5014,7,5
2023,reg,"2023-07-12 17:00:00","2023-07-12 12:00:00",164460,1795,1796,1,56827,"Lindsay Allen",1,1,G,PG,19.45,1,5,20,0,0,0,1,5,20,0,0,0,0,3,2,5,6,2,1,0,3,0,0,0,-13,2,0,0,20,8,4.8,0,3,0,0,5,20,0,0,0,0,0,0,0,0,0,51,38,13.710133502425,15.047707502662,14.482535389886,2.4969888603251,28.571428571429,0,0,0,0,129.35063164136,78.074826119808,NULL,NULL,NULL,NULL,68,145,22.044766435986162,28.3315,6,14
2023,reg,"2023-07-12 17:00:00","2023-07-12 12:00:00",164460,1795,1796,1,57297,"Nikolina Milic",1,0,F,NA,19.066666666667,3,6,50,0,2,0,3,4,75,1,0,0,0,2,3,5,0,2,0,1,0,2,0,0,-29,6,0,0,50,4,3.2,6,4,3,75,6,50,0,1,0,2,0,0,0,0,0,61,32,20.979020979021,10.233668770254,14.77395843593,0,25,0,2,1,50,130.46213479576,79.845526020925,NULL,NULL,NULL,NULL,75,172,21.496177777777778,29.2685,1,NULL
2023,reg,"2023-07-12 17:00:00","2023-07-12 12:00:00",164460,1795,1796,1,56830,"Emily Engstler",1,0,F,NA,15.8,4,4,100,1,1,100,3,3,100,0,0,0,0,2,3,5,0,3,1,0,0,1,0,0,-16,9,0,0,112.5,13,7.7,6,3,3,100,4,112.5,2,0,0,4,0,0,0,0,0,41,25,25.316455696202,12.349490583513,17.828489926903,3.073877573604,42.857142857143,0,2,2,100,124.10402440491,101.29919444256,NULL,NULL,NULL,NULL,73,180,23.74554325389379,23.2110,1,4
2023,reg,"2023-07-12 17:00:00","2023-07-12 12:00:00",164460,1795,1796,1,80261,"Dorka Juhasz",1,1,C,C,25.183333333333,2,5,40,1,2,50,1,3,33.3,0,0,1,0,1,0,1,2,2,1,1,1,3,0,0,-18,5,0,0,50,4,2.5,2,2,1,50,5.44,46,3,0,0,0,0,0,0,0,0,59,41,0,3.8740294749076,2.2371156122706,1.9285479416126,26.881720430107,0,0,0,0,133.23887862376,78.516509260834,NULL,NULL,NULL,NULL,77,191,22.646820711755776,23.5808,0,16
2023,reg,"2023-07-12 17:00:00","2023-07-12 12:00:00",164460,1795,1796,1,56915,"Napheesa Collier",1,1,F,PF,19.95,5,12,41.7,1,4,25,4,8,50,0,0,0,0,0,4,4,1,1,0,0,1,2,0,0,-17,11,0,0,45.8,6,4.7,8,8,4,50,12,45.8,0,0,2,0,0,0,0,0,0,53,36,26.733500417711,0,11.29584524692,0,7.6923076923077,0,1,0,0,130.70583808991,87.973514699059,NULL,NULL,NULL,NULL,73,179,23.613623569149933,26.8164,4,6
2023,reg,"2023-07-12 17:00:00","2023-07-12 12:00:00",164460,1795,1796,1,56818,"Tiffany Mitchell",0,0,G,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"DND - Injury/Illness","Left Wrist",69,169,24.95421130014703,28.8192,7,9
2023,reg,"2023-07-12 17:00:00","2023-07-12 12:00:00",164460,1795,1796,1,56930,"Bridget Carleton",1,0,F,NA,19.016666666667,1,3,33.3,0,1,0,1,2,50,0,1,1,100,0,3,3,0,0,0,0,0,2,0,0,-25,3,0,0,33.3,5,1.4,2,1,1,100,3.44,43.6,3,0,0,0,0,0,0,0,0,57,32,21.034180543383,0,8.8876819197393,0,0,0,0,0,0,132.53784898961,96.665224524608,NULL,NULL,NULL,NULL,73,179,23.613623569149933,26.1562,4,21
2023,reg,"2023-07-12 17:00:00","2023-07-12 12:00:00",164460,1795,1796,1,80223,"Kayana Traylor",1,0,G,NA,14.95,2,5,40,0,0,0,2,5,40,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,-15,4,0,0,40,2,2.3,2,2,1,50,5,40,0,0,0,2,0,0,0,0,0,38,23,0,6.5258177665389,3.7684299778605,0,0,0,1,1,100,139.43335254288,98.392718682682,NULL,NULL,NULL,NULL,69,155,22.886998529720646,23.8055,0,23
